CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
6400297,2014,2014-06-17,3711,2014-02-22,1417,5450,,6,5,7,3711,0,0,0,,0,936,"CARMEL VALLEY RD","CAMINITO VISTANA",528.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,1,C,-,18,,,N,E,I,A,A,G,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.15456866,32.971019429999998
6400305,2014,2014-06-17,3711,2014-02-23,2120,6670,SD,7,5,7,3711,0,0,0,,0,523,"K ST","5TH AV",150.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,08,22107,,N,H,A,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.15960397000001,32.708329999999997
6400326,2014,2014-06-19,3711,2014-02-19,0810,3667,,3,5,7,3711,0,0,0,,0,313,"AERO DR","W CANYON RD",262.00,E,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12159371,32.808294500000002
6401491,2014,2014-06-06,3711,2014-01-28,1550,7029,,2,5,7,3711,0,0,0,,0,835,"HOME AV","FAIRMOUNT AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.09974004,32.728880070000002
6401503,2014,2014-06-06,3711,2014-01-28,1129,7006,,2,5,7,3711,0,0,0,,0,833,"47TH ST","UNIVERSITY AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.09333006,32.749570079999998
6405979,2014,2014-06-25,3711,2014-02-16,0800,3661,TRAFF,7,5,7,3711,0,0,0,,0,111,"ASHFORD ST","HATTON ST",37.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,17,22517,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16262484000001,32.818208570000003
6405991,2014,2014-06-25,3711,2014-02-07,1953,6070,,5,5,7,3711,0,0,0,,0,122,"GRAND AV","GRESHAM ST",24.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21802,A,N,H,G,A,A,H,-,C,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.24404534,32.79710343
6408471,2014,2014-06-28,3711,2014-03-04,1152,6553,,2,5,7,3711,0,0,0,,0,531,"UPAS ST","TEXAS ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,2,2,A,-,12,22450,A,M,D,G,A,A,H,-,A,A,0,,Y,,,Y,,D,22,0,1,1,0,0,0,2,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13901006,32.741020120000002
6414019,2014,2014-06-11,3711,2014-01-26,1345,6938,,7,5,7,3711,0,0,0,,0,611,"MIDWAY DR","DUKE ST",300.00,E,N,B,-,N,,,,,,,,,,,3,0,1,1,A,-,08,22107,,N,H,A,A,B,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.21711042,32.753327419999998
6414111,2014,2014-06-11,3711,2014-01-26,1806,4656,,7,5,7,3711,0,0,0,,0,324,"NAVAJO RD","COWLES MOUNTAIN BL",0.00,,Y,A,-,N,,,,,,,,,,Y,2,0,1,2,A,-,08,22100,A,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.02535002,32.80326007
6417345,2014,2014-06-24,3711,2014-03-12,0740,4923,,3,5,7,3711,0,0,0,,0,246,"SCRIPPS POWAY PKWY","SCRIPPS SUMMIT DR",210.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,1,C,-,18,,,N,H,A,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.10010907,32.937387110000003
6417365,2014,2014-06-24,3711,2014-03-11,1908,6101,,2,5,7,3711,0,0,0,,0,613,"CLOVIS ST","VALETA ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,22450,,N,A,G,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.23303002999999,32.74979003
6417401,2014,2015-08-14,3711,2014-03-02,0950,5588,,7,5,7,3711,0,0,0,,0,327,"ALVARADO RD","SDSU PARKING",3.00,E,N,A,B,N,,,,,,,,,,N,4,0,1,2,A,-,08,22102,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
6417430,2014,2015-08-14,3711,2014-03-06,1315,6389,,4,5,7,3711,0,0,0,,0,713,"PASEO DE LAS AMERICAS","VIA DE LA AMISTAD",252.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,"- ",,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-116.93593521,32.553590120000003
6417434,2014,2014-06-24,3711,2014-03-12,1110,6768,,3,5,7,3711,0,0,0,,0,821,"EL CAJON BL","67TH ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,A,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.05368011,32.768530030000001
6418228,2014,2014-06-24,3711,2014-03-07,1518,6082,,5,5,7,3711,0,0,0,,0,122,"GARNET AV","HAINES ST",550.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.24442148999999,32.798964490000003
6418269,2014,2014-07-17,3711,2014-03-09,1215,6961,,7,5,7,3711,0,0,0,,0,522,"W HARBOR DR","KETTNER BL",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,1,-,-,"- ",,,N,E,A,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.1692101,32.711470040000002
6418305,2014,2014-07-02,3711,2014-03-06,0725,5544,SDPD,4,5,7,3711,0,0,0,,0,242,"VIA SAN BLAS","CALLIANDRA RD",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,06,21750,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13323002999999,32.917220069999999
6418317,2014,2014-07-01,3711,2014-03-08,1905,6704,,6,5,7,3711,0,0,0,,0,628,"WEST WASHINGTON ST","SAN DIEGO  AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,1,C,-,18,,,N,E,I,A,A,A,-,C,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.18192007,32.74279001
6418574,2014,2014-06-17,3711,2014-02-11,1616,5600,,2,5,7,3711,0,0,0,,0,517,"PERSHING DR","FLORIDA DR",932.00,W,N,A,-,N,,,,,,,,,,Y,2,0,1,2,A,-,03,22350,,N,C,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,1,0,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14475306999999,32.720915939999998
6419110,2014,2014-06-23,3711,2014-03-08,0211,5985,SANDI,6,5,7,3711,0,0,0,,0,523,"G ST","6TH AV",47.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,3,A,-,08,22107,,N,B,G,A,A,H,-,C,D,0,,Y,,,Y,Y,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.1593823,32.712569999999999
6419953,2014,2014-06-23,3711,2014-03-12,0800,5202,,3,5,7,3711,0,0,0,,0,126,"NORTH TORREY PINES RD","SCENIC PARK RD",538.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
6422198,2014,2014-10-28,3711,2014-10-05,0141,6513,,7,5,7,3711,0,0,0,,0,523,"5TH AV","F ST",108.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,22517,,N,B,G,A,A,H,-,C,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16014718,32.713324149999998
6424699,2014,2015-09-23,3711,2014-02-23,0957,5790,,7,5,7,3711,0,0,0,,0,233,"RT 56","BLACK MOUNTAIN RD",1584.00,W,N,A,-,N,,,,,,,,,,N,3,0,2,2,A,-,04,21703,,N,C,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,2,0,0,0,0,2,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
6424705,2014,2014-06-12,3711,2014-02-18,1455,6724,,2,5,7,3711,0,0,0,,0,827,"54TH ST","LEA ST",24.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21950,B,N,A,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.07952855000001,32.745774269999998
6424787,2014,2016-02-03,3711,2014-03-19,1610,3815,,3,5,7,3711,0,0,0,,0,313,"CLAIREMONT MESA BL","RT 163",0.00,,Y,A,-,Y,SD,11,163,-,-,8.872,R,3,S,N,4,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ",SO,,,"SAN DIEGO","SAN DIEGO",-117.14051847,32.833241940000001
6424988,2014,2014-06-10,3711,2014-01-30,1432,5450,,4,5,7,3711,0,0,0,,0,713,"PASEO DE LAS AMERICAS","VIA DE LA AMISTAD",233.00,N,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,,N,A,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-116.93593557,32.553538090000004
6428570,2014,2014-06-26,3711,2014-02-21,1641,4243,,5,5,7,3711,0,0,0,,0,122,"MISSION BAY DR","MAGNOLIA AV",155.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.21837853,32.80506243
6428574,2014,2014-06-26,3711,2014-02-18,0820,6278,"SAN D",2,5,7,3711,0,0,0,,0,054,"IMPERIAL AV","16TH ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,D,-,00,,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14945001,32.706280049999997
6428606,2014,2014-06-26,3711,2014-02-24,1659,6479,,1,5,7,3711,0,0,0,,0,0SD,"UNIVERSITY AV","45TH ST",60.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,22517,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.09745553,32.749608180000003
6429439,2014,2014-06-25,3711,2014-02-02,2042,4576,,7,5,7,3711,0,0,0,,0,515,"K ST","29TH ST",40.00,E,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,C,G,A,A,H,-,C,D,0,,Y,,,Y,Y,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13197040999999,32.708468660000001
6429619,2014,2014-07-26,3711,2014-01-26,0905,3661,TRAFF,7,5,7,3711,0,0,0,,0,934,"RUETTE DE MER","CLASS 1 BIKE PATH",85.00,S,N,A,-,N,,,,,,,,,,N,2,0,2,2,B,-,22,,,N,A,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,1,1,0,0,0,0,2,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
6429621,2014,2014-07-26,3711,2014-01-19,1611,4495,,7,5,7,3711,0,0,0,,0,531,"THE PLAZA DE PANAMA","EL PRADO",3.00,E,N,A,-,N,,,,,,,,,,N,2,0,1,2,B,-,22,,,N,H,B,F,A,H,-,A,D,0,Y,Y,,,Y,,L,04,1,0,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
6429630,2014,2014-07-26,3711,2014-01-28,2220,6203,,2,5,7,3711,0,0,0,,0,813,"PARK BL","CYPRESS AV",81.00,S,N,E,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,21209,A,N,C,G,A,-,H,-,C,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14755,32.74408811
6429634,2014,2014-07-26,3711,2014-01-30,0721,5925,,4,5,7,3711,0,0,0,,0,311,"MISSION CENTER RD","CIVITA BL",2640.00,N,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,C,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.15281867,32.784741060000002
6433215,2014,2015-08-14,3711,2014-03-02,1628,5072,,7,5,7,3711,0,0,0,,0,611,"MIDWAY DR","ROSECRANS ST",16.00,W,N,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.20621254,32.749725089999998
6435254,2014,2014-07-07,3711,2014-03-05,1510,7025,,3,5,7,3711,0,0,0,,0,521,"F ST","11TH AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.1546901,32.713640079999998
6439778,2014,2014-06-26,3711,2014-03-20,2134,4653,,4,5,7,3711,0,0,0,,0,122,"CASS ST","GARNET AV",161.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.25169998,32.796912800000001
6439779,2014,2014-07-01,3711,2014-03-21,1558,6040,3771,5,5,7,3711,0,0,0,,0,122,"PACIFIC BEACH DR","MISSION BL",300.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,08,22107,,N,E,-,A,A,G,-,A,-,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.25283172,32.791157820000002
6439787,2014,2014-06-27,3711,2014-03-17,1113,6960,,1,5,7,3711,0,0,0,,0,122,"MISSION BL",EMERALD,15.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21801,A,N,D,J,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.25604681,32.798370439999999
6439813,2014,2014-06-26,3711,2014-03-23,1745,6247,,7,5,7,3711,0,0,0,,0,611,"MIDWAY DR",ROSECRANS,1.00,W,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,21200,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.20617265999999,32.749701569999999
6439825,2014,2014-06-26,3711,2014-03-22,1238,6034,,6,5,7,3711,0,0,0,,0,833,"DWIGHT ST","CHAMOUNE AV",147.00,W,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,"- ",,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,Y,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.09709646,32.743969999999997
6439853,2014,2014-06-30,3711,2014-03-14,0945,7067,,5,5,7,3711,0,0,0,,0,627,"4TH AV","5TH AV",2.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16162004,32.751234519999997
6439889,2014,2015-08-14,3711,2014-03-13,1744,6753,"SAN D",4,5,7,3711,0,0,0,,0,823,"STREAMVIEW DR",EGAN,21.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21202,A,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.06206,32.744030000000002
6441864,2014,2014-06-10,3711,2014-01-18,0835,5202,,6,5,7,3711,0,0,0,,0,124,"VIA CAPRI","RUE MICHAEL",44.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,1,D,-,00,,,N,E,J,A,A,A,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.25221000000001,32.843409450000003
6442894,2014,2014-07-02,3711,2014-03-24,1345,6146,,1,5,7,3711,0,0,0,,0,233,"CARMEL MOUNTAIN RD","PASEO CARDIEL",31.00,E,N,B,-,N,,,,,,,,,,N,3,0,1,1,A,-,03,22350,,N,E,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.11348036,32.960842460000002
6442930,2014,2014-07-02,3711,2014-03-11,1201,5589,,2,5,7,3711,0,0,0,,0,121,"DRAPER AV",BONAIR,15.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,1,C,-,18,,,N,E,J,A,A,C,-,A,D,0,,Y,,,Y,,-,"- ",0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.27394393,32.831769379999997
6442949,2014,2014-07-16,3711,2014-03-29,1354,4274,,6,5,7,3711,0,0,0,,0,313,"CONVOY ST","ENGINEER RD",85.00,N,N,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,M,B,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.15417660999999,32.826992250000004
6442953,2014,2014-07-16,3711,2014-03-28,0205,6957,,5,5,7,3711,0,0,0,,0,121,"OCEAN FRONT WALK","SAN FERNANDO PL",500.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,08,22107,,N,H,-,A,A,H,-,C,D,0,,Y,,,Y,Y,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.25271219,32.769033800000003
6442957,2014,2014-07-02,3711,2014-03-27,1140,7106,N1,4,5,7,3711,0,0,0,,0,114,"APPLETON ST","PROVIDENCE DR",66.00,E,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,C,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.19739514,32.836864400000003
6442978,2014,2014-07-02,3711,2014-03-25,1006,6044,3711,2,5,7,3711,0,0,0,,0,124,"LA JOLLA BL","BONAIR WY",99.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.27645459999999,32.831403809999998
6442986,2014,2014-07-11,3711,2014-03-24,1128,5968,,1,5,7,3711,0,0,0,,0,512,"SOUTH 32ND ST","BOSTON AV",16.00,N,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,Y,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.1253,32.693943830000002
6443313,2014,2014-07-22,3711,2014-04-04,1714,6492,,5,5,7,3711,0,0,0,,0,614,"VOLTAIRE ST","SUNSET CLIFFS BL",100.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.24341627,32.750066289999999
6443317,2014,2014-07-22,3711,2014-04-04,0754,7021,,5,5,7,3711,0,0,0,,0,934,"CARMEL VIEW RD","CARMEL GROVE RD",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21802,A,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.23245011,32.942440050000002
6443334,2014,2014-07-22,3711,2014-04-05,1716,6632,MC2,6,5,7,3711,0,0,0,,0,813,"30TH ST","NORTH PARK WY",90.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,"- ",,,N,C,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13008000000001,32.747103459999998
6443337,2014,2014-07-22,3711,2014-04-04,0900,5672,,5,5,7,3711,0,0,0,,0,315,"TEXAS ST","CAMINO DEL RIO S",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13927009,32.767300079999998
6443358,2014,2014-07-30,3711,2014-04-06,1737,7081,,7,5,7,3711,0,0,0,,0,441,"FRANKLIN AV","S 38TH ST",97.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,1,C,-,18,,,N,H,A,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.11220827,32.70221197
6443733,2014,2014-07-03,3711,2014-03-28,0916,6357,SANDI,5,5,7,3711,0,0,0,,0,516,"MARKET ST","MARKET ST 3300",0.00,,N,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",32.711840000000002,-117.12088,"SAN DIEGO","SAN DIEGO",-117.12315559,32.711769580000002
6443749,2014,2014-07-03,3711,2014-03-29,1020,7026,,6,5,7,3711,0,0,0,,0,123,"SEA WORLD DR","SHORE RD",1000.00,W,N,A,-,N,,,,,,,,,,,3,0,1,1,A,-,03,22350,,N,H,-,A,A,G,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.21742234,32.761418169999999
6443757,2014,2014-07-03,3711,2014-03-31,1000,6614,,1,5,7,3711,0,0,0,,0,123,"FIESTA ISLAND RD","MISSION BAY DR",528.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,03,22350,,N,H,A,A,A,B,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.21087317,32.769101589999998
6443768,2014,2014-08-04,3711,2014-03-03,1854,5165,UNIVE,1,5,7,3711,0,0,0,,0,115,"TOWN CENTER DR","RENAISSANCE AV",107.00,S,N,B,-,N,,,,,,,,,,N,2,0,1,1,D,-,00,,,N,F,-,A,A,D,-,C,A,0,,Y,,,Y,,-,"- ",1,0,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.20763951000001,32.866631929999997
6443780,2014,2014-07-03,3711,2014-03-30,2104,6534,,7,5,7,3711,0,0,0,,0,813,"UNIVERSITY AV","UNIVERSITY AV 3200",2.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,08,22107,,N,A,-,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
